"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-06 10:22:44",1762424564012,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"mw5sh-1762424563995-f84f3a31fd99","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB1A9CVDJ51QP7V5NYP8TN","spSdzmkGfXxq",-1
"2025-11-06 10:22:39",1762424559104,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"ffq2b-1762424558985-932e2f5d343e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",153,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB15G08XNKMZH8D2KV1KSW","Ktfk3yWFTVBk",1
"2025-11-06 10:22:39",1762424559007,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"ffq2b-1762424558985-932e2f5d343e","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB15CZWZ2RAQWWGV6RJP2H","spSdzmkGfXxq",-1
"2025-11-06 10:22:34",1762424554169,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"f8cld-1762424553989-2d8ed11cd418","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",156,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB10NSCRV0ZDDHT4TSGWCR","Ktfk3yWFTVBk",1
"2025-11-06 10:22:34",1762424554067,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"f8cld-1762424553989-2d8ed11cd418","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB10JKG1JC3994YJ3NXN1J","spSdzmkGfXxq",-1
"2025-11-06 10:22:29",1762424549127,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"r6hsz-1762424548990-37768bfbfd87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",162,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0VR7XKM85M3S1CGZ3S58","Ktfk3yWFTVBk",1
"2025-11-06 10:22:29",1762424549007,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"r6hsz-1762424548990-37768bfbfd87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0VMFMEBZ8X15R7EBEY2S","spSdzmkGfXxq",-1
"2025-11-06 10:22:26",1762424546744,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - SUCCESS: Redirecting to Convex storage","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","",-1
"2025-11-06 10:22:26",1762424546742,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Incrementing download count...","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","",-1
"2025-11-06 10:22:26",1762424546742,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Found in apkStorage {
  urlLength: 86,
  urlStart: 'https://expert-lemur-691.convex.cloud/api/storage/'
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","",-1
"2025-11-06 10:22:26",1762424546674,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] kg212ze7rmxajq0zkpf1n617bs7tx1zw - Querying apkStorage table...","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","",-1
"2025-11-06 10:22:26",1762424546674,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",-1,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[APK DOWNLOAD] 2025-11-06T10:22:26.670Z - Request received {
  storageId: 'kg212ze7rmxajq0zkpf1n617bs7tx1zw',
  userAgent: 'AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)',
  referer: null
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","",-1
"2025-11-06 10:22:26",1762424546511,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",307,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","lambda","/api/apps/[storageId]","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",345,"iad1",126,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0S6FVDY4F7BYA5Q0XHH7","e8UpIJwd0pV2",1
"2025-11-06 10:22:26",1762424546217,"bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw","GET","",200,"bqs6d-1762424546195-229a98fffda1","AndroidDownloadManager/10 (Linux; U; Android 10; HSG1416 Build/QP1A.190711)","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0RX9RAF66A462KG0RAJZ","spSdzmkGfXxq",-1
"2025-11-06 10:22:24",1762424544098,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"f8cld-1762424543985-8098904ae22c","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",157,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0PV20WSZZT1ZG4EXD303","Ktfk3yWFTVBk",1
"2025-11-06 10:22:24",1762424544002,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"f8cld-1762424543985-8098904ae22c","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0PR2E1649XNASST4PVTZ","spSdzmkGfXxq",-1
"2025-11-06 10:22:19",1762424539102,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"s222c-1762424538985-650c2e2d09a5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",180,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0HYYSSY4VA3FK1PHJK5Q","Ktfk3yWFTVBk",1
"2025-11-06 10:22:19",1762424539002,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"s222c-1762424538985-650c2e2d09a5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0HVTXYDFFRCP0N263D51","spSdzmkGfXxq",-1
"2025-11-06 10:22:14",1762424534104,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"qg4l2-1762424533989-799bcad1bab6","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",179,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0D2S8FX45Y04Y6CG0P87","Ktfk3yWFTVBk",1
"2025-11-06 10:22:14",1762424534005,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"qg4l2-1762424533989-799bcad1bab6","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB0CZNVTQTYF8PJB3TZ725","spSdzmkGfXxq",-1
"2025-11-06 10:22:09",1762424529104,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"rrvzb-1762424528985-87e8545897d5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",162,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB086GGBJYF11DPBYM0ATN","Ktfk3yWFTVBk",1
"2025-11-06 10:22:09",1762424529003,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"rrvzb-1762424528985-87e8545897d5","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB083BBGE7WA0TJQR86GTV","spSdzmkGfXxq",-1
"2025-11-06 10:22:04",1762424524118,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"s222c-1762424523987-d0c71b85659a","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",169,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB03AP6MRT2SR1SEEJR5SA","Ktfk3yWFTVBk",1
"2025-11-06 10:22:04",1762424524013,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"s222c-1762424523987-d0c71b85659a","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CB037DVJ0J1HQBZQSV7QN7","spSdzmkGfXxq",-1
"2025-11-06 10:21:59",1762424519100,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"qg4l2-1762424518985-662103834c84","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",162,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZYDW4D9TG5SPEER11E59","Ktfk3yWFTVBk",1
"2025-11-06 10:21:59",1762424519002,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"qg4l2-1762424518985-662103834c84","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZYATW8RYKNH946R0332W","spSdzmkGfXxq",-1
"2025-11-06 10:21:54",1762424514132,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"bnc2f-1762424514003-942bf6343ce2","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",303,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZSJM6XVBPFMHGSP7Y09X","Ktfk3yWFTVBk",1
"2025-11-06 10:21:54",1762424514027,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"bnc2f-1762424514003-942bf6343ce2","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZSFB4GP0Z8FMW8PEETJA","spSdzmkGfXxq",-1
"2025-11-06 10:21:49",1762424509103,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"c82p7-1762424508985-82885f208f35","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",258,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZMNFS67JNWMA1MW4XMS1","Ktfk3yWFTVBk",1
"2025-11-06 10:21:49",1762424509002,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"c82p7-1762424508985-82885f208f35","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZMJAWB4EF2PMXNCHPVJS","spSdzmkGfXxq",-1
"2025-11-06 10:21:44",1762424504173,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"2kcpr-1762424503985-052a7d6d4759","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",206,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZFVD8WDQ0NJFCT52PSCB","Ktfk3yWFTVBk",1
"2025-11-06 10:21:44",1762424504027,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"2kcpr-1762424503985-052a7d6d4759","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZFPVP7JX18RF61XGHT93","spSdzmkGfXxq",-1
"2025-11-06 10:21:39",1762424499204,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"7bkb2-1762424499000-dd3ef8136d16","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",295,"iad1",194,2048,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZB046TFWAMD282PFJA0Q","Ktfk3yWFTVBk",1
"2025-11-06 10:21:39",1762424499018,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",200,"7bkb2-1762424499000-dd3ef8136d16","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","edge-middleware","/src/middleware","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"fra1",-1,-1,"","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZATA1QKD9A4VXDF3WX1N","spSdzmkGfXxq",-1
"2025-11-06 10:21:33",1762424493616,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"QR Code provisioning data: {
  apkUrlLength: 70,
  totalJsonLength: 522,
  signatureChecksum: 'U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE'
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
"2025-11-06 10:21:33",1762424493615,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] QR Content (first 500 chars): {""android.app.extra.PROVISIONING_DEVICE_ADMIN_COMPONENT_NAME"":""com.bbtec.mdm.client/com.bbtec.mdm.client.MdmDeviceAdminReceiver"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_NAME"":""com.bbtec.mdm.client"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_DOWNLOAD_LOCATION"":""https://bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw"",""android.app.extra.PROVISIONING_DEVICE_ADMIN_SIGNATURE_CHECKSUM"":""U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE"",""android.app.extra.PROVISIONING_S","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
"2025-11-06 10:21:33",1762424493615,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] provisioningData object: {
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_COMPONENT_NAME': 'com.bbtec.mdm.client/com.bbtec.mdm.client.MdmDeviceAdminReceiver',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_NAME': 'com.bbtec.mdm.client',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_PACKAGE_DOWNLOAD_LOCATION': 'https://bbtec-mdm.vercel.app/api/apps/kg212ze7rmxajq0zkpf1n617bs7tx1zw',
  'android.app.extra.PROVISIONING_DEVICE_ADMIN_SIGNATURE_CHECKSUM': 'U80OGp4_OjjGZoQqmJTKjrHt3Nz0-w4TELMDj6cbziE',
  'android.app.extra.PROVISIONING_SKIP_ENCRYPTION': false
}","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
"2025-11-06 10:21:33",1762424493615,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ Purpose: Test Device Owner mode on Android 10","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
"2025-11-06 10:21:33",1762424493615,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ Device will NOT register automatically","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
"2025-11-06 10:21:33",1762424493615,"bbtec-mdm.vercel.app/enrollment/qr-codes","POST","",-1,"b59tf-1762424493185-3b90c2fdcea9","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/enrollment/qr-codes","bbtec-mdm.vercel.app","bbtec-mdm.vercel.app","dpl_6eVfyGif4ZV6sQxCrJJFjnM9qKQS",-1,"iad1",-1,-1,"[QR GEN] ⚠️ TEST MODE: Omitting PROVISIONING_ADMIN_EXTRAS_BUNDLE","prj_rguiJVZI4VkvBF55AppiKV8HqVTL","","","01K9CAZ582E629TH224DR7HYTV","",-1
